Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u2	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	AlenaGajduskova.1954	Gajdůšková, Alena	F	1954	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u3	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u4	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanaPastuchova.1965	Pastuchová, Jana	F	1965	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u5	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u6	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanaPastuchova.1965	Pastuchová, Jana	F	1965	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u7	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u8	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u9	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u10	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u11	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanaPastuchova.1965	Pastuchová, Jana	F	1965	
ParlaMint-CZ-en_2021-07-09-ps2017-111-03-003-045	ParlaMint-CZ_2021-07-09-ps2017-111-03-003-045.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-07-09	2021-07-09	Lower house	ps2017	-	ps2017/111	ps2017/111/03	ps2017/111/045	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
