Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	DavidPrazak.1979	Pražák, David	M	1979	
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u14	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	DavidPrazak.1979	Pražák, David	M	1979	
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u15	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u16	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	DavidPrazak.1979	Pražák, David	M	1979	
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u17	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u18	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	DavidPrazak.1979	Pražák, David	M	1979	
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u19	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u20	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	DavidPrazak.1979	Pražák, David	M	1979	
ParlaMint-CZ-en_2021-06-02-ps2017-104-05-005-328	ParlaMint-CZ_2021-06-02-ps2017-104-05-005-328.u21	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-02	2021-06-02	Lower house	ps2017	-	ps2017/104	ps2017/104/05	ps2017/104/328	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
