Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-10-27-ps2013-050-07-003-241	ParlaMint-CZ_2016-10-27-ps2013-050-07-003-241.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-10-27	2016-10-27	Lower house	ps2013	-	ps2013/050	ps2013/050/07	ps2013/050/241	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-10-27-ps2013-050-07-003-241	ParlaMint-CZ_2016-10-27-ps2013-050-07-003-241.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-10-27	2016-10-27	Lower house	ps2013	-	ps2013/050	ps2013/050/07	ps2013/050/241	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanChovanec.1970	Chovanec, Milan	M	1970	
ParlaMint-CZ-en_2016-10-27-ps2013-050-07-003-241	ParlaMint-CZ_2016-10-27-ps2013-050-07-003-241.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-10-27	2016-10-27	Lower house	ps2013	-	ps2013/050	ps2013/050/07	ps2013/050/241	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-10-27-ps2013-050-07-003-241	ParlaMint-CZ_2016-10-27-ps2013-050-07-003-241.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-10-27	2016-10-27	Lower house	ps2013	-	ps2013/050	ps2013/050/07	ps2013/050/241	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MartinLank.1976	Lank, Martin	M	1976	
ParlaMint-CZ-en_2016-10-27-ps2013-050-07-003-241	ParlaMint-CZ_2016-10-27-ps2013-050-07-003-241.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-10-27	2016-10-27	Lower house	ps2013	-	ps2013/050	ps2013/050/07	ps2013/050/241	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-10-27-ps2013-050-07-003-241	ParlaMint-CZ_2016-10-27-ps2013-050-07-003-241.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-10-27	2016-10-27	Lower house	ps2013	-	ps2013/050	ps2013/050/07	ps2013/050/241	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MartinLank.1976	Lank, Martin	M	1976	
ParlaMint-CZ-en_2016-10-27-ps2013-050-07-003-241	ParlaMint-CZ_2016-10-27-ps2013-050-07-003-241.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-10-27	2016-10-27	Lower house	ps2013	-	ps2013/050	ps2013/050/07	ps2013/050/241	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2016-10-27-ps2013-050-07-003-241	ParlaMint-CZ_2016-10-27-ps2013-050-07-003-241.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-10-27	2016-10-27	Lower house	ps2013	-	ps2013/050	ps2013/050/07	ps2013/050/241	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MartinLank.1976	Lank, Martin	M	1976	
ParlaMint-CZ-en_2016-10-27-ps2013-050-07-003-241	ParlaMint-CZ_2016-10-27-ps2013-050-07-003-241.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-10-27	2016-10-27	Lower house	ps2013	-	ps2013/050	ps2013/050/07	ps2013/050/241	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
