Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavZemek.1974	Zemek, Václav	M	1974	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PavelPlzak.1960	Plzák, Pavel	M	1960	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavZemek.1974	Zemek, Václav	M	1974	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u12	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u13	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u14	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavZemek.1974	Zemek, Václav	M	1974	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u15	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u16	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavZemek.1974	Zemek, Václav	M	1974	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-005-035	ParlaMint-CZ_2017-04-05-ps2013-056-02-005-035.u17	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/035	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
