Session,Date,Left,Centre,Right
ParlaMint-ES-CT-en_2017-04-26-3401-meta.tsv,2017-04-26,15,0,13
ParlaMint-ES-CT-en_2017-04-27-3402-meta.tsv,2017-04-27,15,0,15
ParlaMint-ES-CT-en_2017-05-17-3501-meta.tsv,2017-05-17,17,0,12
ParlaMint-ES-CT-en_2017-05-18-3502-meta.tsv,2017-05-18,19,0,14
ParlaMint-ES-CT-en_2017-05-31-3601-meta.tsv,2017-05-31,16,0,10
ParlaMint-ES-CT-en_2017-06-01-3602-meta.tsv,2017-06-01,18,0,13
ParlaMint-ES-CT-en_2017-06-14-3701-meta.tsv,2017-06-14,19,0,11
ParlaMint-ES-CT-en_2017-06-15-3702-meta.tsv,2017-06-15,20,0,18
ParlaMint-ES-CT-en_2017-06-28-3801-meta.tsv,2017-06-28,19,0,13
ParlaMint-ES-CT-en_2017-06-29-3802-meta.tsv,2017-06-29,20,0,12
ParlaMint-ES-CT-en_2017-07-12-3901-meta.tsv,2017-07-12,14,0,9
ParlaMint-ES-CT-en_2017-07-13-3902-meta.tsv,2017-07-13,18,0,16
ParlaMint-ES-CT-en_2017-07-25-4001-meta.tsv,2017-07-25,6,0,4
ParlaMint-ES-CT-en_2017-07-26-4002-meta.tsv,2017-07-26,14,0,10
ParlaMint-ES-CT-en_2017-07-27-4003-meta.tsv,2017-07-27,19,0,19
ParlaMint-ES-CT-en_2017-07-28-4004-meta.tsv,2017-07-28,10,0,7
ParlaMint-ES-CT-en_2017-08-25-4101-meta.tsv,2017-08-25,0,0,0
ParlaMint-ES-CT-en_2017-09-06-4201-meta.tsv,2017-09-06,15,0,13
ParlaMint-ES-CT-en_2017-09-07-4202-meta.tsv,2017-09-07,17,0,12
ParlaMint-ES-CT-en_2017-09-08-4203-meta.tsv,2017-09-08,17,0,12
ParlaMint-ES-CT-en_2017-10-10-4301-meta.tsv,2017-10-10,3,0,2
ParlaMint-ES-CT-en_2017-10-26-4401-meta.tsv,2017-10-26,6,0,2
ParlaMint-ES-CT-en_2017-10-27-4402-meta.tsv,2017-10-27,6,0,5
ParlaMint-ES-CT-en_2018-01-17-0101-meta.tsv,2018-01-17,3,1,2
ParlaMint-ES-CT-en_2018-03-01-0201-meta.tsv,2018-03-01,3,4,8
ParlaMint-ES-CT-en_2018-03-22-0301-meta.tsv,2018-03-22,2,2,6
ParlaMint-ES-CT-en_2018-03-22-0302-meta.tsv,2018-03-22,2,1,4
ParlaMint-ES-CT-en_2018-03-28-0401-meta.tsv,2018-03-28,12,5,13
ParlaMint-ES-CT-en_2018-04-05-0501-meta.tsv,2018-04-05,8,4,9
ParlaMint-ES-CT-en_2018-04-25-0601-meta.tsv,2018-04-25,5,1,8
ParlaMint-ES-CT-en_2018-05-03-0701-meta.tsv,2018-05-03,13,6,16
ParlaMint-ES-CT-en_2018-05-04-0702-meta.tsv,2018-05-04,8,4,13
ParlaMint-ES-CT-en_2018-05-12-0901-meta.tsv,2018-05-12,2,2,7
ParlaMint-ES-CT-en_2018-05-14-0902-meta.tsv,2018-05-14,3,1,5
ParlaMint-ES-CT-en_2018-05-25-1001-meta.tsv,2018-05-25,7,3,7
ParlaMint-ES-CT-en_2018-06-06-1101-meta.tsv,2018-06-06,6,3,11
ParlaMint-ES-CT-en_2018-06-12-1201-meta.tsv,2018-06-12,13,4,17
ParlaMint-ES-CT-en_2018-07-04-1301-meta.tsv,2018-07-04,10,5,13
ParlaMint-ES-CT-en_2018-07-05-1302-meta.tsv,2018-07-05,16,8,22
ParlaMint-ES-CT-en_2018-07-17-1401-meta.tsv,2018-07-17,4,1,3
ParlaMint-ES-CT-en_2018-10-02-1601-meta.tsv,2018-10-02,2,3,8
ParlaMint-ES-CT-en_2018-10-03-1602-meta.tsv,2018-10-03,2,1,4
ParlaMint-ES-CT-en_2018-10-09-1603-meta.tsv,2018-10-09,3,1,3
ParlaMint-ES-CT-en_2018-10-10-1701-meta.tsv,2018-10-10,11,5,16
ParlaMint-ES-CT-en_2018-10-11-1702-meta.tsv,2018-10-11,16,8,23
ParlaMint-ES-CT-en_2018-10-24-1801-meta.tsv,2018-10-24,13,7,21
ParlaMint-ES-CT-en_2018-10-25-1802-meta.tsv,2018-10-25,17,8,19
ParlaMint-ES-CT-en_2018-11-07-1901-meta.tsv,2018-11-07,15,6,19
ParlaMint-ES-CT-en_2018-11-08-1902-meta.tsv,2018-11-08,19,9,22
ParlaMint-ES-CT-en_2018-11-09-1903-meta.tsv,2018-11-09,9,4,18
ParlaMint-ES-CT-en_2018-11-21-2001-meta.tsv,2018-11-21,17,7,22
ParlaMint-ES-CT-en_2018-11-22-2002-meta.tsv,2018-11-22,18,6,32
ParlaMint-ES-CT-en_2018-12-12-2101-meta.tsv,2018-12-12,13,7,23
ParlaMint-ES-CT-en_2018-12-13-2102-meta.tsv,2018-12-13,16,7,22
ParlaMint-ES-CT-en_2018-12-17-2201-meta.tsv,2018-12-17,4,2,4
ParlaMint-ES-CT-en_2018-12-18-2202-meta.tsv,2018-12-18,14,4,14
ParlaMint-ES-CT-en_2018-12-19-2203-meta.tsv,2018-12-19,13,5,19
ParlaMint-ES-CT-en_2018-12-20-2204-meta.tsv,2018-12-20,5,2,9
ParlaMint-ES-CT-en_2019-01-23-2301-meta.tsv,2019-01-23,12,5,17
ParlaMint-ES-CT-en_2019-01-24-2302-meta.tsv,2019-01-24,14,8,26
ParlaMint-ES-CT-en_2019-02-06-2401-meta.tsv,2019-02-06,11,6,24
ParlaMint-ES-CT-en_2019-02-07-2402-meta.tsv,2019-02-07,16,8,23
ParlaMint-ES-CT-en_2019-02-27-2501-meta.tsv,2019-02-27,16,8,26
ParlaMint-ES-CT-en_2019-02-28-2502-meta.tsv,2019-02-28,11,7,18
ParlaMint-ES-CT-en_2019-03-06-2601-meta.tsv,2019-03-06,13,6,24
ParlaMint-ES-CT-en_2019-03-07-2602-meta.tsv,2019-03-07,15,6,18
ParlaMint-ES-CT-en_2019-03-20-2701-meta.tsv,2019-03-20,17,6,21
ParlaMint-ES-CT-en_2019-03-21-2702-meta.tsv,2019-03-21,11,7,24
ParlaMint-ES-CT-en_2019-04-03-2801-meta.tsv,2019-04-03,15,6,21
ParlaMint-ES-CT-en_2019-04-04-2802-meta.tsv,2019-04-04,17,6,22
ParlaMint-ES-CT-en_2019-04-10-2901-meta.tsv,2019-04-10,13,6,21
ParlaMint-ES-CT-en_2019-04-11-2902-meta.tsv,2019-04-11,18,6,23
ParlaMint-ES-CT-en_2019-05-08-3001-meta.tsv,2019-05-08,16,6,29
ParlaMint-ES-CT-en_2019-05-09-3002-meta.tsv,2019-05-09,15,8,23
ParlaMint-ES-CT-en_2019-05-16-3101-meta.tsv,2019-05-16,2,2,3
ParlaMint-ES-CT-en_2019-05-29-3201-meta.tsv,2019-05-29,15,6,19
ParlaMint-ES-CT-en_2019-05-30-3202-meta.tsv,2019-05-30,16,8,25
ParlaMint-ES-CT-en_2019-06-13-3301-meta.tsv,2019-06-13,13,7,20
ParlaMint-ES-CT-en_2019-06-14-3302-meta.tsv,2019-06-14,17,7,25
ParlaMint-ES-CT-en_2019-06-26-3401-meta.tsv,2019-06-26,16,5,19
ParlaMint-ES-CT-en_2019-06-27-3402-meta.tsv,2019-06-27,13,5,17
ParlaMint-ES-CT-en_2019-07-10-3501-meta.tsv,2019-07-10,15,8,26
ParlaMint-ES-CT-en_2019-07-11-3502-meta.tsv,2019-07-11,17,7,22
ParlaMint-ES-CT-en_2019-07-23-3601-meta.tsv,2019-07-23,8,1,7
ParlaMint-ES-CT-en_2019-07-24-3602-meta.tsv,2019-07-24,10,3,15
ParlaMint-ES-CT-en_2019-07-25-3603-meta.tsv,2019-07-25,17,7,26
ParlaMint-ES-CT-en_2019-09-25-3701-meta.tsv,2019-09-25,2,2,7
ParlaMint-ES-CT-en_2019-09-26-3702-meta.tsv,2019-09-26,3,3,9
ParlaMint-ES-CT-en_2019-10-07-3801-meta.tsv,2019-10-07,2,1,8
ParlaMint-ES-CT-en_2019-10-09-3901-meta.tsv,2019-10-09,12,6,23
ParlaMint-ES-CT-en_2019-10-17-4001-meta.tsv,2019-10-17,4,1,8
ParlaMint-ES-CT-en_2019-10-23-4101-meta.tsv,2019-10-23,11,5,15
ParlaMint-ES-CT-en_2019-10-24-4102-meta.tsv,2019-10-24,17,4,24
ParlaMint-ES-CT-en_2019-11-12-4201-meta.tsv,2019-11-12,13,7,25
ParlaMint-ES-CT-en_2019-11-13-4202-meta.tsv,2019-11-13,14,6,21
ParlaMint-ES-CT-en_2019-11-26-4401-meta.tsv,2019-11-26,15,5,19
ParlaMint-ES-CT-en_2019-11-27-4402-meta.tsv,2019-11-27,17,8,26
ParlaMint-ES-CT-en_2019-12-11-4501-meta.tsv,2019-12-11,15,7,25
ParlaMint-ES-CT-en_2019-12-12-4502-meta.tsv,2019-12-12,18,7,25
ParlaMint-ES-CT-en_2019-12-17-4601-meta.tsv,2019-12-17,2,1,5
ParlaMint-ES-CT-en_2019-12-18-4602-meta.tsv,2019-12-18,15,6,25
ParlaMint-ES-CT-en_2019-12-19-4603-meta.tsv,2019-12-19,15,8,24
ParlaMint-ES-CT-en_2020-01-04-4701-meta.tsv,2020-01-04,6,3,8
ParlaMint-ES-CT-en_2020-01-27-4801-meta.tsv,2020-01-27,4,1,8
ParlaMint-ES-CT-en_2020-02-05-4802-meta.tsv,2020-02-05,16,7,22
ParlaMint-ES-CT-en_2020-02-06-4803-meta.tsv,2020-02-06,14,8,23
ParlaMint-ES-CT-en_2020-02-07-4804-meta.tsv,2020-02-07,6,4,12
ParlaMint-ES-CT-en_2020-02-11-4901-meta.tsv,2020-02-11,6,3,7
ParlaMint-ES-CT-en_2020-02-12-4902-meta.tsv,2020-02-12,12,5,18
ParlaMint-ES-CT-en_2020-02-13-4903-meta.tsv,2020-02-13,15,8,23
ParlaMint-ES-CT-en_2020-03-04-5001-meta.tsv,2020-03-04,15,5,24
ParlaMint-ES-CT-en_2020-03-05-5002-meta.tsv,2020-03-05,20,8,23
ParlaMint-ES-CT-en_2020-04-24-5101-meta.tsv,2020-04-24,13,7,19
ParlaMint-ES-CT-en_2020-05-21-5201-meta.tsv,2020-05-21,15,6,24
ParlaMint-ES-CT-en_2020-06-17-5501-meta.tsv,2020-06-17,13,7,28
ParlaMint-ES-CT-en_2020-07-01-5601-meta.tsv,2020-07-01,8,1,11
ParlaMint-ES-CT-en_2020-07-03-5602-meta.tsv,2020-07-03,3,1,3
ParlaMint-ES-CT-en_2020-07-07-5701-meta.tsv,2020-07-07,3,1,7
ParlaMint-ES-CT-en_2020-07-08-5702-meta.tsv,2020-07-08,15,7,24
ParlaMint-ES-CT-en_2020-07-09-5703-meta.tsv,2020-07-09,14,6,29
ParlaMint-ES-CT-en_2020-07-10-5704-meta.tsv,2020-07-10,3,2,3
ParlaMint-ES-CT-en_2020-07-21-5801-meta.tsv,2020-07-21,18,8,23
ParlaMint-ES-CT-en_2020-07-22-5802-meta.tsv,2020-07-22,12,5,22
ParlaMint-ES-CT-en_2020-07-24-5803-meta.tsv,2020-07-24,16,8,21
ParlaMint-ES-CT-en_2020-08-07-5901-meta.tsv,2020-08-07,4,2,7
ParlaMint-ES-CT-en_2020-09-09-6001-meta.tsv,2020-09-09,14,6,23
ParlaMint-ES-CT-en_2020-09-10-6002-meta.tsv,2020-09-10,13,6,21
ParlaMint-ES-CT-en_2020-09-16-6101-meta.tsv,2020-09-16,2,1,5
ParlaMint-ES-CT-en_2020-09-18-6102-meta.tsv,2020-09-18,3,2,3
ParlaMint-ES-CT-en_2020-09-30-6201-meta.tsv,2020-09-30,5,0,8
ParlaMint-ES-CT-en_2020-10-06-6301-meta.tsv,2020-10-06,5,1,7
ParlaMint-ES-CT-en_2020-10-07-6302-meta.tsv,2020-10-07,18,6,24
ParlaMint-ES-CT-en_2020-10-08-6303-meta.tsv,2020-10-08,12,6,21
ParlaMint-ES-CT-en_2020-10-09-6304-meta.tsv,2020-10-09,12,2,11
ParlaMint-ES-CT-en_2020-10-21-6401-meta.tsv,2020-10-21,18,6,20
ParlaMint-ES-CT-en_2020-10-22-6402-meta.tsv,2020-10-22,16,6,26
ParlaMint-ES-CT-en_2020-11-04-6501-meta.tsv,2020-11-04,16,7,22
ParlaMint-ES-CT-en_2020-11-05-6502-meta.tsv,2020-11-05,22,7,27
ParlaMint-ES-CT-en_2020-11-18-6601-meta.tsv,2020-11-18,17,6,25
ParlaMint-ES-CT-en_2020-11-19-6602-meta.tsv,2020-11-19,18,7,27
ParlaMint-ES-CT-en_2020-12-02-6701-meta.tsv,2020-12-02,17,6,22
ParlaMint-ES-CT-en_2020-12-03-6702-meta.tsv,2020-12-03,17,6,26
ParlaMint-ES-CT-en_2020-12-14-6801-meta.tsv,2020-12-14,5,1,4
ParlaMint-ES-CT-en_2020-12-15-6802-meta.tsv,2020-12-15,12,6,13
ParlaMint-ES-CT-en_2020-12-16-6803-meta.tsv,2020-12-16,13,5,19
ParlaMint-ES-CT-en_2020-12-17-6804-meta.tsv,2020-12-17,13,6,17
ParlaMint-ES-CT-en_2020-12-18-6805-meta.tsv,2020-12-18,10,6,14
ParlaMint-ES-CT-en_2021-03-12-0101-meta.tsv,2021-03-12,1,1,2
ParlaMint-ES-CT-en_2021-03-26-0201-meta.tsv,2021-03-26,6,1,7
ParlaMint-ES-CT-en_2021-03-30-0202-meta.tsv,2021-03-30,5,1,5
ParlaMint-ES-CT-en_2021-05-13-0401-meta.tsv,2021-05-13,1,0,1
ParlaMint-ES-CT-en_2021-05-13-0501-meta.tsv,2021-05-13,22,5,18
ParlaMint-ES-CT-en_2021-05-20-0601-meta.tsv,2021-05-20,2,1,1
ParlaMint-ES-CT-en_2021-05-21-0602-meta.tsv,2021-05-21,7,0,3
ParlaMint-ES-CT-en_2021-06-02-0701-meta.tsv,2021-06-02,17,6,18
ParlaMint-ES-CT-en_2021-06-03-0702-meta.tsv,2021-06-03,6,3,6
ParlaMint-ES-CT-en_2021-06-16-0801-meta.tsv,2021-06-16,18,7,22
ParlaMint-ES-CT-en_2021-06-17-0802-meta.tsv,2021-06-17,20,6,24
ParlaMint-ES-CT-en_2021-07-07-0901-meta.tsv,2021-07-07,16,6,17
ParlaMint-ES-CT-en_2021-07-08-0902-meta.tsv,2021-07-08,21,8,26
ParlaMint-ES-CT-en_2021-07-21-1002-meta.tsv,2021-07-21,21,7,22
ParlaMint-ES-CT-en_2021-07-22-1003-meta.tsv,2021-07-22,23,6,23
ParlaMint-ES-CT-en_2021-07-29-1101-meta.tsv,2021-07-29,13,5,18
ParlaMint-ES-CT-en_2021-09-28-1201-meta.tsv,2021-09-28,1,0,1
ParlaMint-ES-CT-en_2021-09-29-1202-meta.tsv,2021-09-29,6,1,5
ParlaMint-ES-CT-en_2021-09-30-1203-meta.tsv,2021-09-30,3,1,5
ParlaMint-ES-CT-en_2021-10-05-1401-meta.tsv,2021-10-05,2,2,4
ParlaMint-ES-CT-en_2021-10-06-1402-meta.tsv,2021-10-06,17,5,20
ParlaMint-ES-CT-en_2021-10-07-1403-meta.tsv,2021-10-07,24,8,26
ParlaMint-ES-CT-en_2021-10-19-1501-meta.tsv,2021-10-19,4,1,4
ParlaMint-ES-CT-en_2021-10-20-1502-meta.tsv,2021-10-20,24,9,26
ParlaMint-ES-CT-en_2021-10-21-1503-meta.tsv,2021-10-21,19,7,24
ParlaMint-ES-CT-en_2021-11-02-1601-meta.tsv,2021-11-02,4,2,5
ParlaMint-ES-CT-en_2021-11-03-1602-meta.tsv,2021-11-03,20,7,24
ParlaMint-ES-CT-en_2021-11-04-1603-meta.tsv,2021-11-04,17,8,25
ParlaMint-ES-CT-en_2021-11-17-1701-meta.tsv,2021-11-17,15,7,20
ParlaMint-ES-CT-en_2021-11-18-1702-meta.tsv,2021-11-18,20,9,24
ParlaMint-ES-CT-en_2021-11-22-1801-meta.tsv,2021-11-22,5,2,10
ParlaMint-ES-CT-en_2021-11-30-1901-meta.tsv,2021-11-30,3,2,4
ParlaMint-ES-CT-en_2021-12-01-1902-meta.tsv,2021-12-01,21,7,24
ParlaMint-ES-CT-en_2021-12-02-1903-meta.tsv,2021-12-02,19,8,21
ParlaMint-ES-CT-en_2021-12-14-2001-meta.tsv,2021-12-14,5,1,8
ParlaMint-ES-CT-en_2021-12-15-2002-meta.tsv,2021-12-15,22,8,24
ParlaMint-ES-CT-en_2021-12-16-2003-meta.tsv,2021-12-16,2,0,5
ParlaMint-ES-CT-en_2021-12-17-2004-meta.tsv,2021-12-17,12,5,16
ParlaMint-ES-CT-en_2021-12-23-2101-meta.tsv,2021-12-23,11,4,12
ParlaMint-ES-CT-en_2022-01-25-2201-meta.tsv,2022-01-25,4,0,9
ParlaMint-ES-CT-en_2022-01-26-2202-meta.tsv,2022-01-26,20,8,23
ParlaMint-ES-CT-en_2022-01-27-2203-meta.tsv,2022-01-27,19,8,23
ParlaMint-ES-CT-en_2022-02-03-2301-meta.tsv,2022-02-03,3,1,8
ParlaMint-ES-CT-en_2022-02-08-2401-meta.tsv,2022-02-08,6,2,8
ParlaMint-ES-CT-en_2022-02-09-2402-meta.tsv,2022-02-09,20,9,26
ParlaMint-ES-CT-en_2022-02-10-2403-meta.tsv,2022-02-10,19,6,24
ParlaMint-ES-CT-en_2022-02-22-2501-meta.tsv,2022-02-22,2,1,5
ParlaMint-ES-CT-en_2022-02-23-2502-meta.tsv,2022-02-23,19,7,20
ParlaMint-ES-CT-en_2022-02-24-2503-meta.tsv,2022-02-24,19,7,22
ParlaMint-ES-CT-en_2022-03-09-2601-meta.tsv,2022-03-09,19,7,25
ParlaMint-ES-CT-en_2022-03-10-2602-meta.tsv,2022-03-10,17,6,20
ParlaMint-ES-CT-en_2022-03-22-2701-meta.tsv,2022-03-22,0,2,8
ParlaMint-ES-CT-en_2022-03-23-2702-meta.tsv,2022-03-23,21,9,23
ParlaMint-ES-CT-en_2022-03-24-2703-meta.tsv,2022-03-24,21,7,25
ParlaMint-ES-CT-en_2022-04-06-2801-meta.tsv,2022-04-06,23,7,23
ParlaMint-ES-CT-en_2022-04-07-2802-meta.tsv,2022-04-07,17,7,20
ParlaMint-ES-CT-en_2022-04-27-2901-meta.tsv,2022-04-27,25,9,25
ParlaMint-ES-CT-en_2022-04-28-2902-meta.tsv,2022-04-28,12,5,15
ParlaMint-ES-CT-en_2022-05-10-3001-meta.tsv,2022-05-10,4,2,7
ParlaMint-ES-CT-en_2022-05-11-3002-meta.tsv,2022-05-11,18,7,22
ParlaMint-ES-CT-en_2022-05-12-3003-meta.tsv,2022-05-12,20,8,23
ParlaMint-ES-CT-en_2022-05-25-3101-meta.tsv,2022-05-25,17,8,21
ParlaMint-ES-CT-en_2022-05-26-3102-meta.tsv,2022-05-26,19,8,23
ParlaMint-ES-CT-en_2022-06-08-3103-meta.tsv,2022-06-08,5,2,7
ParlaMint-ES-CT-en_2022-06-08-3201-meta.tsv,2022-06-08,18,6,22
ParlaMint-ES-CT-en_2022-06-09-3202-meta.tsv,2022-06-09,20,8,25
ParlaMint-ES-CT-en_2022-06-28-3301-meta.tsv,2022-06-28,5,2,5
ParlaMint-ES-CT-en_2022-06-29-3302-meta.tsv,2022-06-29,20,7,23
ParlaMint-ES-CT-en_2022-06-30-3303-meta.tsv,2022-06-30,15,7,23
ParlaMint-ES-CT-en_2022-06-30-3401-meta.tsv,2022-06-30,3,1,6
ParlaMint-ES-CT-en_2022-07-06-3501-meta.tsv,2022-07-06,19,8,25
ParlaMint-ES-CT-en_2022-07-07-3502-meta.tsv,2022-07-07,21,8,27
ParlaMint-ES-CT-en_2022-07-20-3601-meta.tsv,2022-07-20,19,9,26
ParlaMint-ES-CT-en_2022-07-21-3602-meta.tsv,2022-07-21,19,8,23
