Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-PL-en_2017-07-19-senat-45-5	ParlaMint-PL_2017-07-19-senat-45-5.u1	Report of the session of the Senat of the Republic of Poland, Term 9, Session 45, Day 5 (2017-07-19)	2017-07-19	Upper house	9. kadencja Senatu	45. sesja Senatu	-	5. dzień sesji Senatu	-	Reference	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	StanisławKarczewski	Karczewski, Stanisław	M	1955	
ParlaMint-PL-en_2017-07-19-senat-45-5	ParlaMint-PL_2017-07-19-senat-45-5.u2	Report of the session of the Senat of the Republic of Poland, Term 9, Session 45, Day 5 (2017-07-19)	2017-07-19	Upper house	9. kadencja Senatu	45. sesja Senatu	-	5. dzień sesji Senatu	-	Reference	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	GrzegorzPeczkis	Peczkis, Grzegorz	M	1976	
ParlaMint-PL-en_2017-07-19-senat-45-5	ParlaMint-PL_2017-07-19-senat-45-5.u3	Report of the session of the Senat of the Republic of Poland, Term 9, Session 45, Day 5 (2017-07-19)	2017-07-19	Upper house	9. kadencja Senatu	45. sesja Senatu	-	5. dzień sesji Senatu	-	Reference	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	StanisławKarczewski	Karczewski, Stanisław	M	1955	
ParlaMint-PL-en_2017-07-19-senat-45-5	ParlaMint-PL_2017-07-19-senat-45-5.u4	Report of the session of the Senat of the Republic of Poland, Term 9, Session 45, Day 5 (2017-07-19)	2017-07-19	Upper house	9. kadencja Senatu	45. sesja Senatu	-	5. dzień sesji Senatu	-	Reference	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	JerzyCzerwiński	Czerwiński, Jerzy	M	1960	
ParlaMint-PL-en_2017-07-19-senat-45-5	ParlaMint-PL_2017-07-19-senat-45-5.u5	Report of the session of the Senat of the Republic of Poland, Term 9, Session 45, Day 5 (2017-07-19)	2017-07-19	Upper house	9. kadencja Senatu	45. sesja Senatu	-	5. dzień sesji Senatu	-	Reference	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	StanisławKarczewski	Karczewski, Stanisław	M	1955	
ParlaMint-PL-en_2017-07-19-senat-45-5	ParlaMint-PL_2017-07-19-senat-45-5.u6	Report of the session of the Senat of the Republic of Poland, Term 9, Session 45, Day 5 (2017-07-19)	2017-07-19	Upper house	9. kadencja Senatu	45. sesja Senatu	-	5. dzień sesji Senatu	-	Reference	English	Regular	MP	notMinister	KO	Klub Parlamentarny Platforma Obywatelska – Koalicja Obywatelska	Opposition	-	JerzyWcisła	Wcisła, Jerzy	M	1958	
ParlaMint-PL-en_2017-07-19-senat-45-5	ParlaMint-PL_2017-07-19-senat-45-5.u7	Report of the session of the Senat of the Republic of Poland, Term 9, Session 45, Day 5 (2017-07-19)	2017-07-19	Upper house	9. kadencja Senatu	45. sesja Senatu	-	5. dzień sesji Senatu	-	Reference	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	StanisławKarczewski	Karczewski, Stanisław	M	1955	
ParlaMint-PL-en_2017-07-19-senat-45-5	ParlaMint-PL_2017-07-19-senat-45-5.u8	Report of the session of the Senat of the Republic of Poland, Term 9, Session 45, Day 5 (2017-07-19)	2017-07-19	Upper house	9. kadencja Senatu	45. sesja Senatu	-	5. dzień sesji Senatu	-	Reference	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	JanŻaryn	Żaryn, Jan	M	1958	
ParlaMint-PL-en_2017-07-19-senat-45-5	ParlaMint-PL_2017-07-19-senat-45-5.u9	Report of the session of the Senat of the Republic of Poland, Term 9, Session 45, Day 5 (2017-07-19)	2017-07-19	Upper house	9. kadencja Senatu	45. sesja Senatu	-	5. dzień sesji Senatu	-	Reference	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	StanisławKarczewski	Karczewski, Stanisław	M	1955	
ParlaMint-PL-en_2017-07-19-senat-45-5	ParlaMint-PL_2017-07-19-senat-45-5.u10	Report of the session of the Senat of the Republic of Poland, Term 9, Session 45, Day 5 (2017-07-19)	2017-07-19	Upper house	9. kadencja Senatu	45. sesja Senatu	-	5. dzień sesji Senatu	-	Reference	English	Regular	MP	notMinister	KO	Klub Parlamentarny Platforma Obywatelska – Koalicja Obywatelska	Opposition	-	BogdanBorusewicz	Borusewicz, Bogdan	M	1949	
