Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u1	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u2	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MiroslavaNemcova.1952	Němcová, Miroslava	F	1952	
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u3	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u4	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u5	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u6	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u7	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u8	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JiriPetru.1956	Petrů, Jiří	M	1956	
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u9	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u10	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2014-10-22-ps2013-019-02-001-999	ParlaMint-CZ_2014-10-22-ps2013-019-02-001-999.u11	Parliament of the Czech Republic, Chamber of Deputies, 2014-10-22	2014-10-22	Lower house	ps2013	-	ps2013/019	ps2013/019/02	ps2013/019/999	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
